T	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25
405.395670572917	25.9910420735677	36.9495727539062	105.073551432292	27.2082356770833	75.0121337890625	96.0268880208333	79.0826660156250	15.3182902018229	121.132031250000	2.49645411173503	627.563476562500	171.849414062500	169.977278645833	164.160579427083	138.055989583333	133.278759765625	180.159944661458	29.9935913085938	8.25266265869141	128.955615234375	127.098575846354	48.2626871744792	88.4181152343750	129.458772786458	15.3182902018229
424.240852864583	26.4862589518229	36.4635131835937	108.164054361979	28.0427286783854	75.0038004557292	99.0756673177083	81.6783121744792	15.8236958821615	125.615201822917	2.49775136311849	648.050716145833	172.506933593750	170.783089192708	164.089046223958	137.953515625000	133.616739908854	180.466471354167	29.9935913085938	8.85110168457031	129.211954752604	127.214135742187	50.1836100260417	89.4886393229167	129.099837239583	15.8243316650391
305.555891927083	28.4387369791667	10.8296966552734	104.342537434896	25.3472676595052	75.0196777343750	90.1175944010417	75.9082845052083	13.7043843587240	117.532885742187	1.49678306579590	601.141731770833	171.225260416667	169.314257812500	164.206884765625	137.981705729167	132.930810546875	178.476904296875	29.9935913085938	10.3026133219401	128.840470377604	126.962272135417	54.2602254231771	92.1208089192708	129.922737630208	13.7137410481771
216.079687500000	24.0731221516927	28.7291076660156	79.0382161458333	20.8367960611979	80.0277587890625	65.4275431315104	54.9650553385417	6.10356750488281	103.475545247396	5.00177154541016	436.183398437500	167.975895182292	166.654736328125	164.213297526042	142.003401692708	131.903767903646	134.382853190104	20.8720784505208	2.56662953694661	129.092333984375	128.111328125000	169.350699869792	95.5195475260417	118.289046223958	6.10356750488281
485.329752604167	21.6372660319010	47.5559244791667	74.9736979166667	18.5559875488281	79.9784749348958	66.0326131184896	53.3367431640625	7.18084411621094	100.042211914062	5.99807027180990	423.062044270833	167.701725260417	166.443261718750	164.589648437500	146.532617187500	132.342594401042	134.382039388021	20.1567545572917	3.21378529866536	128.953987630208	127.958333333333	168.939339192708	94.4168782552083	117.808593750000	7.18084411621094
272.146777343750	27.1498128255208	24.0479756673177	91.4454101562500	21.8582763671875	57.0077026367187	74.0564127604167	64.3059082031250	8.56540222167969	94.5763509114583	1.50737546284993	512.551888020833	164.916731770833	163.083658854167	158.024951171875	132.511328125000	127.646679687500	171.894401041667	29.9935913085938	7.58926086425781	123.504125976562	121.238159179688	55.0442993164062	90.3650797526042	127.863240559896	8.55245971679688
311.252180989583	27.2494812011719	8.29426981608073	86.2599283854167	19.8513509114583	63.0073038736979	70.0455810546875	59.0034667968750	9.82658996582031	96.0559977213542	1.50305201212565	469.781803385417	165.482763671875	163.846110026042	161.760579427083	144.715738932292	130.021451822917	173.376139322917	29.9900675455729	9.16870015462239	124.662540690104	122.949129231771	55.0345336914062	90.3024169921875	127.536564127604	9.82450459798177
477.277962239583	23.6246846516927	62.3030802408854	92.7553955078125	22.6122334798177	79.9947916666667	83.0315755208333	69.1306315104167	10.3236806233724	110.578727213542	3.99617716471354	547.304687500000	169.653645833333	168.217594401042	163.947574869792	141.424837239583	133.052425130208	136.003824869792	24.8254862467448	4.76720275878906	129.565136718750	128.115804036458	87.8846842447917	92.8353027343750	127.925016276042	10.3236806233724
325.183854166667	27.4918375651042	17.1685933430990	100.684895833333	23.9443969726562	75.0062906901042	85.0471028645833	73.1910156250000	10.3825185139974	114.756713867188	2.00262819925944	580.273242187500	170.250016276042	168.506201171875	164.106038411458	138.991650390625	132.529028320312	177.893147786458	29.9931030273438	6.42037455240885	128.602848307292	126.905305989583	48.4551472981771	90.7341308593750	128.770304361979	10.3979777018229
335.580013020833	23.7403910319010	25.6294433593750	95.9406005859375	24.5940511067708	75.0084960937500	86.0986735026042	72.2003824869792	12.6687306722005	112.080753580729	1.99117101033529	572.213151041667	169.630045572917	167.913818359375	164.095458984375	140.253580729167	132.552237955729	135.564184570312	29.7092956542969	5.90428263346354	128.324129231771	126.743774414062	108.652685546875	84.6946858723958	129.648673502604	12.6687306722005
315.755696614583	26.5935628255208	23.8071838378906	104.325667317708	27.3829589843750	74.9908365885417	94.0822509765625	77.7343098958333	14.1641743977865	122.850732421875	2.99871088663737	616.416731770833	171.964306640625	170.010351562500	164.153255208333	137.757096354167	133.097208658854	180.043115234375	29.9935913085938	9.13638305664062	128.958056640625	127.184025065104	53.1046630859375	89.6693033854167	128.593025716146	14.1626485188802
473.450423177083	26.1036926269531	40.9764404296875	104.700854492187	25.4411214192708	74.9849934895833	97.9866292317708	78.5929443359375	18.0278320312500	121.575569661458	2.48715871175130	623.195898437500	171.858365885417	169.917333984375	164.172281901042	138.249446614583	133.424902343750	179.330224609375	29.9935913085938	8.94585673014323	128.890926106771	127.073356119792	56.1103474934896	90.4777913411458	130.397794596354	18.0346720377604
299.989811197917	25.9830240885417	20.9354939778646	102.246411132812	26.6590108235677	74.9938964843750	92.5151285807292	76.2641764322917	14.6378987630208	119.931127929687	2.49865926106771	604.687369791667	171.396337890625	169.492659505208	164.089241536458	138.240201822917	132.956966145833	179.967805989583	29.9935913085938	8.27358754475911	128.849829101562	127.174666341146	53.4285441080729	89.1049479166667	129.679606119792	14.6334991455078
155.020800781250	26.0124267578125	18.5356201171875	82.1560791015625	21.1731852213542	80.0190022786458	64.9866170247396	56.1433227539062	7.62492065429687	101.269059244792	1.99009017944336	444.710123697917	167.938541666667	166.630712890625	164.130045572917	139.306429036458	131.694531250000	134.558504231771	20.4615539550781	3.48233896891276	129.030078125000	127.892415364583	171.084049479167	92.5655354817708	122.525569661458	7.62136128743490
450.365201822917	28.0831563313802	39.3246785481771	104.635294596354	25.6840616861979	56.5211303710937	87.9770670572917	76.5549723307292	10.8480295817057	106.465348307292	1.50564613342285	608.721223958333	167.920735677083	165.701367187500	157.726464843750	132.912500000000	129.246484375000	173.690511067708	29.9935913085938	9.68055623372396	124.762223307292	121.791121419271	56.6039021809896	93.1038492838542	128.054361979167	10.8596496582031
461.572102864583	23.7241617838542	63.2097819010417	94.1701416015625	22.9251159667969	79.9886637369792	84.6182373046875	70.4459798177083	10.5222890218099	112.720621744792	3.99738769531250	557.580664062500	169.969840494792	168.473649088542	163.945751953125	140.543522135417	133.101074218750	136.159016927083	25.5089090983073	4.91554361979167	129.694531250000	128.285880533854	87.3821777343750	92.9231852213542	127.943025716146	10.5222890218099
413.495279947917	27.2424153645833	32.3678304036458	103.678084309896	27.1125671386719	75.0049397786458	90.9745605468750	76.4377278645833	13.3505462646484	117.602058919271	1.99203567504883	605.634570312500	170.789697265625	169.017496744792	164.122819010417	138.538671875000	132.909236653646	178.257080078125	29.9935913085938	8.31845041910807	128.808732096354	127.014355468750	54.6520589192708	93.3561197916667	129.612752278646	13.3454355875651
339.321582031250	28.4994527180990	26.5172281901042	106.326456705729	26.1716674804687	79.9794026692708	95.2123453776042	77.8269775390625	12.5738891601562	120.945361328125	4.99061686197917	615.475195312500	172.118489583333	170.290120442708	163.928645833333	137.600781250000	133.897111002604	138.305126953125	29.8476684570312	5.41445007324219	130.391528320312	128.695206705729	94.8160319010417	96.4203938802083	133.470800781250	12.5738891601562
345.584993489583	27.8971252441406	39.2308308919271	104.700406901042	25.5015930175781	57.0121907552083	87.9838623046875	76.7911783854167	10.7992360432943	107.192708333333	1.49937705993652	611.047460937500	168.062402343750	165.860221354167	158.085904947917	132.703059895833	129.262158203125	173.685530598958	29.9935913085938	9.92272237141927	124.727636718750	121.916853841146	58.1557779947917	91.2166992187500	127.855305989583	10.8170593261719
340.723893229167	28.4864705403646	19.4867818196615	101.047355143229	24.3900370279948	62.9919189453125	85.9896972656250	72.5656901041667	12.6104787190755	107.486702473958	1.49989585876465	576.769531250000	168.438736979167	166.612288411458	162.454541015625	137.836279296875	130.564689127604	174.960074869792	29.9935913085938	8.68621622721354	125.630932617187	123.430476888021	52.7649088541667	92.4320719401042	128.808365885417	12.6247934977214
457.810188802083	27.6778055826823	39.8214152018229	104.497379557292	25.6180196126302	57.0092000325521	88.0077473958333	76.8223632812500	10.2034637451172	104.335660807292	1.50499763488770	610.778450520833	167.653792317708	165.411523437500	158.117154947917	132.727685546875	129.104817708333	173.516796875000	29.9935913085938	8.47570495605469	124.552677408854	121.752058919271	54.9177571614583	95.0992268880208	128.124275716146	10.2119049072266
434.548990885417	27.4826721191406	25.2708007812500	104.409293619792	25.4415751139323	54.0025268554687	90.1277425130208	76.9136149088542	12.1736989339193	104.660685221354	1.50114974975586	612.135872395833	167.479264322917	165.224072265625	157.500325520833	132.480794270833	128.875333658854	173.217382812500	29.9935913085938	9.75010681152344	123.935424804688	120.830867513021	52.8605305989583	91.1096923828125	129.232031250000	12.1762420654297
211.278125000000	26.3431233723958	29.9451171875000	99.9400065104167	26.4661641438802	74.9988118489583	85.4344645182292	73.5969156901042	10.5388417561849	115.642260742187	1.99108454386393	582.802473958333	170.391276041667	168.635970052083	164.054541015625	139.380403645833	132.649023437500	134.664851888021	29.2541951497396	4.04262975056966	128.700504557292	126.900016276042	101.816552734375	84.6495198567708	128.112475585937	10.5388417561849
361.820345052083	27.4902465820312	21.2311686197917	102.058211263021	24.7582519531250	75.0040120442708	89.0132975260417	74.5683675130208	13.9077463785807	115.705338541667	1.50058771769206	591.022395833333	170.763753255208	168.969970703125	164.141455078125	138.308170572917	132.768798828125	178.177604166667	29.9935913085938	10.0119527180990	128.697249348958	126.871940104167	54.7041422526042	92.2184570312500	130.014729817708	13.8948801676432
436.819563802083	28.0317321777344	36.6408772786458	100.280631510417	23.9095825195312	74.9874186197917	90.9896728515625	72.2445393880208	18.2107767740885	115.901163736979	1.99108454386393	572.865820312500	170.435546875000	168.721858723958	164.281591796875	139.193147786458	133.154500325521	178.388053385417	29.9935913085938	9.80795796712239	128.581282552083	126.849153645833	53.1620320638021	92.2119466145833	125.116202799479	18.2133951822917
392.829166666667	27.4639607747396	17.9909667968750	101.378426106771	24.4858764648437	75.0030110677083	90.0061767578125	73.9123697916667	14.9438578287760	115.702286783854	2.00050977071126	585.734049479167	170.530696614583	168.801432291667	164.130859375000	138.832486979167	132.898445638021	178.703743489583	29.9935913085938	7.46971944173177	128.715144856771	127.024121093750	52.5399007161458	91.2284993489583	129.668725585937	14.9336354573568
373.526204427083	27.4902465820312	18.4235656738281	102.299804687500	26.5714457194010	75.0075683593750	91.0141682942708	74.8099690755208	15.3505564371745	118.012027994792	2.00081240336100	593.345312500000	170.729150390625	168.945849609375	163.921223958333	138.668538411458	132.985970052083	178.765104166667	29.9935913085938	9.26634012858073	128.797745768229	127.068872070312	54.2756876627604	91.6284667968750	129.742195638021	15.3445556640625
387.046940104167	27.5064758300781	19.2003133138021	104.316886393229	25.2311279296875	75.0156168619792	90.5145589192708	76.8071533203125	12.7458750406901	120.523697916667	1.73448702494303	609.232291666667	170.995377604167	169.152441406250	164.257666015625	138.679931640625	132.962052408854	178.528597005208	29.9935913085938	9.41123250325521	128.865698242187	127.071728515625	57.0612467447917	92.1887532552083	130.064298502604	12.7403320312500
451.092057291667	23.5038879394531	16.2686035156250	101.797078450521	26.2807047526042	74.9900553385417	93.9809895833333	78.2933024088542	14.6624094645182	117.151912434896	1.98957138061523	620.357031250000	171.201041666667	169.361979166667	164.186018880208	138.053141276042	132.887556966146	136.252547200521	29.9935913085938	6.36698710123698	128.578434244792	126.792602539062	110.623250325521	85.8050781250000	130.045166015625	14.6624094645182
303.771061197917	27.0892232259115	25.1056457519531	96.8952636718750	23.4479919433594	56.9953125000000	79.9908935546875	69.8114990234375	8.67242329915364	99.2411051432292	1.50274937947591	555.533593750000	166.242057291667	164.209016927083	157.967757161458	132.667740885417	128.294124348958	172.569335937500	29.9935913085938	8.51722564697265	123.961873372396	121.387084960938	51.0567911783854	90.4371012369792	126.404085286458	8.67361755371094
308.988736979167	27.1139180501302	24.9162251790365	96.1815592447917	23.1617228190104	57.0062093098958	79.6177327473958	69.0603352864583	8.62256164550781	97.4771402994792	1.50612169901530	549.552343750000	165.931152343750	163.938623046875	157.739176432292	132.393684895833	128.185237630208	172.493815104167	29.9935913085938	8.05472717285156	123.822713216146	121.343546549479	54.9075846354167	91.0128499348958	128.079093424479	8.61673889160156
304.122558593750	28.4993896484375	13.2716857910156	95.4077718098958	22.7937703450521	62.9969075520833	79.1605468750000	66.9195109049479	11.5589080810547	102.376375325521	1.50119298299154	532.405631510417	167.359277343750	165.583919270833	162.692464192708	142.735221354167	130.618115234375	174.350276692708	29.9935913085938	7.32845255533854	125.263102213542	123.159895833333	50.1396647135417	91.1247395833333	127.117480468750	11.5718760172526
256.359049479167	26.0819254557292	28.0647705078125	100.724357096354	25.8105550130208	74.9751708984375	87.1291015625000	74.6424723307292	11.0254313151042	118.314160156250	1.99251136779785	591.972070312500	170.666048177083	168.906054687500	164.317513020833	139.424886067708	132.804109700521	134.773234049479	29.9430643717448	6.63711293538411	128.800187174479	127.039583333333	105.201456705729	85.1088948567708	128.310514322917	11.0254313151042
316.027311197917	28.7720418294271	24.7759440104167	105.816284179688	25.9627766927083	80.0019124348958	94.0334147135417	77.0401611328125	12.2667358398437	121.499267578125	4.99174092610677	609.677408854167	172.196956380208	170.327669270833	164.110416666667	137.690543619792	133.846940104167	138.040315755208	29.9935913085938	7.85086263020833	130.426928710937	128.680159505208	97.1580891927083	96.5725748697917	133.311027018229	12.2680572509766
506.684049479167	26.5182067871094	63.2039347330729	104.676920572917	25.8232279459635	79.9752766927083	95.0861246744792	78.1592773437500	12.3269205729167	121.811580403646	4.99515635172526	618.257486979167	171.855631510417	170.076708984375	163.941373697917	138.148095703125	133.828824869792	137.171012369792	29.9935913085938	6.73861440022786	130.297941080729	128.655745442708	89.6888346354167	95.0703369140625	131.379353841146	12.3274546305339
408.432779947917	28.0369506835937	22.2568949381510	107.322485351562	26.1513671875000	79.9821777343750	96.0092610677083	79.2855061848958	12.9222849527995	123.562320963542	4.25463383992513	628.058203125000	172.303304036458	170.421093750000	164.121093750000	137.843798828125	133.995825195312	137.682600911458	29.9935913085938	7.73607533772786	130.374031575521	128.672021484375	97.1536132812500	97.0221842447917	132.470312500000	12.9222849527995
411.380338541667	28.7513570149740	10.3268534342448	106.130493164062	26.0778157552083	79.9798990885417	97.0018391927083	77.3801350911458	15.1400746663411	122.364469401042	4.99152475992839	612.114713541667	172.237760416667	170.392903645833	164.332975260417	138.242431640625	134.136979166667	138.006429036458	29.9920959472656	7.53166097005208	130.440356445312	128.630110677083	93.0822835286458	96.3829671223958	133.508764648437	15.1407104492187
396.769596354167	28.5011088053385	41.0125528971354	108.607657877604	25.7121582031250	75.0094238281250	93.9877034505208	80.1107828776042	12.8255116780599	121.147290039062	1.98905258178711	634.528580729167	171.681803385417	169.877034505208	164.090966796875	137.956054687500	133.225642903646	178.469368489583	29.9935913085938	8.16370697021484	129.071175130208	127.120548502604	53.9339029947917	94.6170654296875	128.385717773437	12.8357584635417
340.452799479167	28.7502115885417	22.5448872884115	103.551375325521	25.2978902180990	79.9688639322917	94.0187662760417	74.8012207031250	14.4968566894531	118.572045898437	4.98992513020833	592.234960937500	171.563134765625	169.919580078125	164.026855468750	138.403841145833	133.873706054687	137.930403645833	28.5114868164062	4.85570831298828	130.237719726562	128.492171223958	95.8837076822917	96.2767659505208	135.440429687500	14.4968566894531
348.679069010417	26.9639729817708	25.8479064941406	101.329679361979	26.3166687011719	75.0018066406250	89.0222249348958	74.3602783203125	13.3792277018229	115.335555013021	1.50015538533529	589.173502604167	170.728336588542	168.889062500000	162.982307942708	138.172314453125	132.702246093750	178.132714843750	29.9689982096354	5.31861877441406	128.635807291667	126.753946940104	44.6661987304688	90.4924397786458	127.853979492187	13.3767873128255
420.449446614583	23.4601643880208	15.1559488932292	99.8995930989583	26.6433959960937	75.0070068359375	93.0036702473958	76.4394531250000	14.9321105957031	116.119881184896	2.48841247558594	605.406705729167	171.034554036458	169.176562500000	164.094026692708	137.984342447917	132.800146484375	136.168994140625	29.9935913085938	6.52620239257812	128.632137044271	126.872347005208	109.481518554687	85.2948404947917	130.171866861979	14.9321105957031
362.272526041667	25.5035909016927	28.1997639973958	101.140592447917	25.2259867350260	74.9817871093750	93.2183349609375	75.6324951171875	15.4661204020182	115.765356445312	2.48711547851562	599.333138020833	171.055712890625	169.195996093750	164.257779947917	138.771630859375	132.999202473958	178.798177083333	29.9935913085938	5.87871093750000	128.792862955729	126.905712890625	44.3891072591146	88.7184000651042	130.938183593750	15.4574757893880
418.576106770833	25.2653706868490	24.8814860026042	100.808748372396	26.6492065429687	74.9813639322917	92.9070638020833	75.5382975260417	15.1184875488281	119.290242513021	2.99641952514648	599.259049479167	170.731087239583	168.946354166667	164.073063151042	138.945751953125	133.041642252604	179.302441406250	29.9935913085938	9.05627136230469	128.858780924479	127.165714518229	116.820166015625	88.3534261067708	129.582421875000	15.1192759195964
469.980468750000	23.2633768717448	16.1914428710937	100.130558268229	26.6345011393229	74.9962483723958	93.9881673177083	76.8673746744792	15.2733103434245	118.502864583333	2.48724517822266	610.001757812500	171.060091145833	169.206380208333	163.820166015625	137.609326171875	132.826098632812	136.257739257812	29.9935913085938	8.33432362874349	128.691951497396	126.949658203125	111.311303710937	86.1818603515625	130.185498046875	15.2733103434245
342.252864583333	24.9959004720052	24.4550923665365	95.1915690104167	23.4677897135417	74.9937581380208	87.0131103515625	70.2020345052083	15.2695983886719	110.418505859375	2.49100672403971	556.279817708333	169.842936197917	168.075423177083	164.100227864583	140.628597005208	132.664078776042	178.325162760417	29.9935913085938	5.18573811848958	128.486482747396	126.967968750000	48.1044067382812	88.7546142578125	130.269864908854	15.2619954427083
427.013964843750	23.5014689127604	17.9673665364583	103.128393554687	26.6792154947917	75.0056477864583	94.0123535156250	79.6262532552083	13.1812052408854	118.280590820312	1.99168980916341	630.964257812500	171.320003255208	169.459993489583	164.146028645833	138.207112630208	132.923177083333	136.252034505208	29.9935913085938	6.42203013102213	128.804663085937	126.953727213542	109.787906901042	86.7620849609375	129.633406575521	13.1812052408854
466.568489583333	23.2260172526042	16.5355895996094	99.2292236328125	25.5120910644531	75.0046549479167	94.0318929036458	76.0031412760417	17.1426269531250	115.508487955729	1.99294370015462	602.369726562500	170.953238932292	169.124055989583	164.105126953125	137.857340494792	132.873111979167	136.280533854167	29.9935913085938	9.22234700520833	128.525130208333	126.858919270833	112.427799479167	85.7155680338542	130.885668945312	17.1426269531250
244.168424479167	25.8882568359375	22.6516011555990	99.7214518229167	25.6370279947917	74.9976725260417	87.1021647135417	73.8320556640625	12.0942413330078	116.396582031250	1.98926874796549	584.623242187500	170.338557942708	168.585791015625	164.168831380208	139.671663411458	132.753735351562	135.630639648437	29.9935913085938	7.26064249674479	128.567447916667	126.858105468750	107.800667317708	85.1560953776042	129.140234375000	12.0942413330078
406.930761718750	23.9789937337240	21.8659525553385	99.2898763020833	26.8418619791667	74.9990966796875	90.1178222656250	75.3128173828125	12.9223114013672	116.131070963542	2.99918645222982	596.587434895833	170.611507161458	168.833398437500	163.941373697917	138.260237630208	132.657063802083	182.750878906250	28.9664957682292	5.02067769368490	128.718001302083	126.900830078125	106.107194010417	85.5007242838542	128.468261718750	12.9227427164714
246.874397786458	26.0688151041667	25.5598103841146	100.146785481771	26.1534240722656	75.0103515625000	87.1494710286458	74.0779866536458	11.8856150309245	117.067480468750	1.99259783426921	587.547591145833	170.580761718750	168.776611328125	164.069498697917	138.970686848958	132.759847005208	134.761124674479	29.9935913085938	7.30462799072266	128.805476888021	126.917513020833	107.411678059896	84.2267578125000	128.827294921875	11.8856150309245
192.568229166667	26.4994323730469	30.7370727539062	97.9043457031250	25.6012797037760	75.0101399739583	82.8999430338542	71.4037027994792	9.83106486002604	113.560896809896	1.99043604532878	565.491796875000	169.999365234375	168.165690104167	163.904638671875	139.621386718750	132.422281901042	134.460294596354	29.8154785156250	4.76229604085286	128.580468750000	126.873160807292	102.856559244792	85.1048258463542	128.793912760417	9.83195495605469
305.622526041667	24.5342895507812	21.1387980143229	99.3724934895833	25.7082845052083	74.9933268229167	87.1123860677083	74.8383056640625	10.6606353759766	115.861995442708	1.99091161092122	593.176497395833	170.417431640625	168.599023437500	164.116617838542	138.884179687500	132.551424153646	135.539965820312	29.9935913085938	8.62957865397135	128.553613281250	126.775919596354	107.444230143229	84.7976236979167	128.767765299479	10.6606353759766
172.984505208333	26.9593892415365	34.1016377766927	97.3605712890625	24.6320943196615	75.0240234375000	81.0301676432292	70.4015218098958	9.09699707031250	114.514607747396	1.99242490132650	558.351692708333	170.019108072917	168.224007161458	164.056477864583	139.502018229167	132.388085937500	134.405037434896	29.9810058593750	8.76452636718750	128.676497395833	126.937451171875	87.0021484375000	84.8582519531250	127.853979492187	9.09699707031250
367.359440104167	23.7414082845052	28.0900492350260	96.6228027343750	25.0263020833333	74.9961100260417	87.5744466145833	72.8813557942708	13.0955678304036	114.414908854167	1.99341926574707	577.997526041667	169.748095703125	168.006217447917	163.868912760417	139.678694661458	132.599967447917	135.707063802083	29.9552836100260	7.48367665608724	128.446606445312	126.858105468750	109.815576171875	85.4486490885417	129.608984375000	13.0955678304036
174.510937500000	26.9957946777344	31.0448527018229	96.9604980468750	25.0360331217448	74.9953938802083	81.0023925781250	69.9648030598958	9.42764587402344	113.764868164062	1.99073867797852	554.372330729167	169.816780598958	168.092822265625	164.359944661458	141.557552083333	132.582356770833	134.405957031250	29.7859720865885	5.66290334065755	128.559716796875	126.817822265625	101.421468098958	84.9640462239583	128.250170898437	9.42764587402344
239.135921223958	25.3995971679688	23.4947265625000	88.8890055338542	22.2953572591146	75.0017333984375	75.0090006510417	63.4930989583333	10.1568054199219	106.421093750000	2.00150413513184	503.899837239583	168.396500651042	166.829264322917	164.118750000000	145.343440755208	132.379842122396	177.436214192708	29.9935913085938	7.38013051350911	128.127604166667	126.670532226562	56.9904500325521	87.6792073567708	127.697355143229	10.1484151204427
431.758593750000	27.9927185058594	63.7283935546875	107.297094726562	26.5955973307292	79.9841064453125	97.0125976562500	79.3044840494792	13.2478230794271	122.348706054687	4.99200032552083	626.621875000000	172.270231119792	170.426074218750	163.938720703125	137.970817057292	134.038981119792	138.217089843750	29.9935913085938	6.06731363932292	130.517252604167	128.707413736979	87.1840250651042	96.0993652343750	134.556876627604	13.2478230794271
